DataHora,Temperatura_Real,Regressão Linear_Previsto,Regressão Linear_Erro,Regressão Linear_Margem_Erro,Regressão Linear_%_Erro,Random Forest_Previsto,Random Forest_Erro,Random Forest_Margem_Erro,Random Forest_%_Erro,SVR_Previsto,SVR_Erro,SVR_Margem_Erro,SVR_%_Erro
2025-05-26 07:00:00,24.5,24.431692577594042,0.06830742240595811,0.06830742240595811,0.27880580573860453,24.519458484003138,-0.01945848400313821,0.01945848400313821,0.07942238368627841,24.56111763337171,-0.06111763337170828,0.06111763337170828,0.2494597280477889
2025-05-26 08:00:00,24.6,24.52749117765087,0.07250882234913192,0.07250882234913192,0.2947513103623249,24.59784909089092,0.0021509091090798904,0.0021509091090798904,0.00874353296373939,24.671078979011618,-0.07107897901161664,0.07107897901161664,0.28893893907161233
2025-05-26 09:00:00,24.4,24.43163364562472,-0.03163364562472282,0.03163364562472282,0.1296460886259132,24.519458484003138,-0.11945848400313963,0.11945848400313963,0.48958395083253947,24.653032618831688,-0.25303261883168915,0.25303261883168915,1.0370189296380703
2025-05-26 10:00:00,25.1,24.8555676144857,0.24443238551430113,0.24443238551430113,0.9738342052362594,25.084511535231982,0.015488464768019128,0.015488464768019128,0.06170703094828337,24.983056811894194,0.1169431881058074,0.1169431881058074,0.46590911595939194
2025-05-26 11:00:00,26.7,26.611687083011883,0.08831291698811583,0.08831291698811583,0.33075998871953494,26.81913077131201,-0.11913077131201177,0.11913077131201177,0.44618266408993174,26.528507062815663,0.17149293718433611,0.17149293718433611,0.642295644885154
2025-05-26 12:00:00,29.4,29.459306319504623,-0.05930631950462484,0.05930631950462484,0.20172217518579877,29.4357353657458,-0.03573536574580061,0.03573536574580061,0.12154886308095446,29.16952305020088,0.2304769497991188,0.2304769497991188,0.7839352033983633
2025-05-26 13:00:00,29.7,29.82704124937502,-0.12704124937502215,0.12704124937502215,0.42774831439401395,29.71907378465619,-0.019073784656189474,0.019073784656189474,0.06422149715888711,29.690139839831197,0.009860160168802423,0.009860160168802423,0.033199192487550246
2025-05-26 14:00:00,28.5,28.463724699000593,0.03627530099940657,0.03627530099940657,0.12728175789265464,28.38790974871462,0.1120902512853803,0.1120902512853803,0.39329912731712385,28.528652263411313,-0.028652263411313328,0.028652263411313328,0.10053425758355554
2025-05-26 15:00:00,28.0,28.192131053726552,-0.19213105372655193,0.19213105372655193,0.6861823347376854,27.940224579994247,0.05977542000575298,0.05977542000575298,0.21348364287768923,28.320262189910142,-0.3202621899101423,0.3202621899101423,1.1437935353933655
2025-05-26 16:00:00,28.6,28.92113208450638,-0.3211320845063774,0.3211320845063774,1.122839456316005,28.664109194971697,-0.06410919497169587,0.06410919497169587,0.22415802437655896,29.216537435239115,-0.6165374352391133,0.6165374352391133,2.1557252980388575
2025-05-26 17:00:00,29.9,29.86817762620173,0.03182237379826702,0.03182237379826702,0.10642934380691313,29.934169898911474,-0.03416989891147537,0.03416989891147537,0.11428059836613837,30.04574904519429,-0.1457490451942931,0.1457490451942931,0.48745500064980973
2025-05-26 18:00:00,30.9,30.7742169907319,0.1257830092680976,0.1257830092680976,0.40706475491293725,30.871070601719214,0.028929398280784113,0.028929398280784113,0.0936226481578774,30.802199491844796,0.09780050815520269,0.09780050815520269,0.3165064988841511
2025-05-26 19:00:00,30.4,30.365859206603602,0.03414079339639642,0.03414079339639642,0.11230524143551456,30.472919691240506,-0.07291969124050723,0.07291969124050723,0.23986740539640536,30.438276049239125,-0.03827604923912631,0.03827604923912631,0.12590805670765234
2025-05-26 20:00:00,29.8,29.746222691988134,0.053777308011866864,0.053777308011866864,0.18046076514049283,29.85967392411511,-0.059673924115109855,0.059673924115109855,0.20024806750036864,29.659144133105386,0.14085586689461493,0.14085586689461493,0.4726706942772313
2025-05-26 21:00:00,26.6,26.573697951900648,0.026302048099353215,0.026302048099353215,0.09887988007275644,26.569298934161843,0.03070106583815857,0.03070106583815857,0.11541754074495703,26.587693931134456,0.012306068865544972,0.012306068865544972,0.04626341678776305
2025-05-26 22:00:00,25.1,25.048839808089124,0.05116019191087773,0.05116019191087773,0.20382546578038935,25.199903251139617,-0.09990325113961518,0.09990325113961518,0.3980209208749609,25.329987531469833,-0.2299875314698312,0.2299875314698312,0.9162849859355824
2025-05-26 23:00:00,25.0,24.972439489177077,0.02756051082292288,0.02756051082292288,0.11024204329169152,24.970661816317385,0.029338183682614982,0.029338183682614982,0.11735273473045993,25.272141238362032,-0.27214123836203186,0.27214123836203186,1.0885649534481274
2025-05-27 00:00:00,25.4,25.447260227552363,-0.04726022755236414,0.04726022755236414,0.18606388800143364,25.419493424816,-0.019493424816001692,0.019493424816001692,0.07674576699213265,25.564456144088364,-0.16445614408836562,0.16445614408836562,0.6474651342061639
2025-05-27 01:00:00,25.2,25.167741289610035,0.03225871038996431,0.03225871038996431,0.12801075551573138,25.216956777504443,-0.016956777504443465,0.016956777504443465,0.06728879962080742,25.271427377919416,-0.07142737791941656,0.07142737791941656,0.28344197587070064
2025-05-27 02:00:00,24.8,24.782225059070765,0.01777494092923604,0.01777494092923604,0.07167314890820982,24.75153525540111,0.04846474459889194,0.04846474459889194,0.19542235725359655,24.892403464456663,-0.09240346445666248,0.09240346445666248,0.37259461474460676
2025-05-27 03:00:00,24.6,24.49316103808075,0.10683896191925157,0.10683896191925157,0.43430472324899017,24.505887283944887,0.09411271605511473,0.09411271605511473,0.38257201648420625,24.603218477004333,-0.0032184770043315325,0.0032184770043315325,0.013083239855006227
2025-05-27 04:00:00,24.3,24.31328738771981,-0.013287387719810084,0.013287387719810084,0.05468060790045302,24.294930063588968,0.005069936411032927,0.005069936411032927,0.020863935847872127,24.42075670900035,-0.12075670900035007,0.12075670900035007,0.4969411893018521
2025-05-27 05:00:00,24.0,23.841534060394928,0.1584659396050725,0.1584659396050725,0.6602747483544686,23.933740036146204,0.06625996385379551,0.06625996385379551,0.276083182724148,24.02539935647667,-0.0253993564766688,0.0253993564766688,0.10583065198612
2025-05-27 06:00:00,24.1,24.04486080868695,0.055139191313053004,0.055139191313053004,0.22879332495042737,24.139485977804867,-0.03948597780486551,0.03948597780486551,0.16384223155545855,24.165735512329686,-0.06573551232968455,0.06573551232968455,0.27276146194889855
